Ship,Alpha,Initial_Bot_Position,Rat_Position,Baseline_Total,Baseline_Attempt_Count,Baseline_Blocked_Sensing,Baseline_Rat_Chase_Count,Baseline_Ping_Count
24,0.14,"(3, 22)","(5, 16)",9962,3,19,4970,4970
24,0.16,"(3, 22)","(5, 16)",1346,3,19,662,662
24,0.18,"(3, 22)","(5, 16)",290,3,19,134,134
24,0.2,"(3, 22)","(5, 16)",290,3,19,134,134
24,0.3,"(3, 22)","(5, 16)",1798,3,19,888,888
24,0.4,"(3, 22)","(5, 16)",866,3,19,422,422
24,0.5,"(3, 22)","(5, 16)",866,3,19,422,422
24,0.6,"(3, 22)","(5, 16)",866,3,19,422,422
24,0.7,"(3, 22)","(5, 16)",866,3,19,422,422
24,0.8,"(3, 22)","(5, 16)",1802,3,19,890,890
24,0.9,"(3, 22)","(5, 16)",1802,3,19,890,890
24,1.0,"(3, 22)","(5, 16)",1802,3,19,890,890
25,0.02,"(3, 22)","(5, 20)",48,2,18,14,14
25,0.04,"(3, 22)","(5, 20)",396,2,18,188,188
25,0.06,"(3, 22)","(5, 20)",60,2,18,20,20
25,0.08,"(3, 22)","(5, 20)",468,2,18,224,224
25,0.1,"(3, 22)","(5, 20)",392,2,18,186,186
25,0.12,"(3, 22)","(5, 20)",392,2,18,186,186
25,0.14,"(3, 22)","(5, 20)",136,2,18,58,58
25,0.16,"(3, 22)","(5, 20)",136,2,18,58,58
25,0.18,"(3, 22)","(5, 20)",252,2,18,116,116
25,0.2,"(3, 22)","(5, 20)",252,2,18,116,116
25,0.3,"(3, 22)","(5, 20)",92,2,18,36,36
25,0.4,"(3, 22)","(5, 20)",1888,2,18,934,934
25,0.5,"(3, 22)","(5, 20)",152,2,18,66,66
25,0.6,"(3, 22)","(5, 20)",152,2,18,66,66
25,0.7,"(3, 22)","(5, 20)",152,2,18,66,66
25,0.8,"(3, 22)","(5, 20)",152,2,18,66,66
25,0.9,"(3, 22)","(5, 20)",148,2,18,64,64
25,1.0,"(3, 22)","(5, 20)",148,2,18,64,64
26,0.02,"(3, 19)","(5, 11)",278,0,6,136,136
26,0.04,"(3, 19)","(5, 11)",510,0,6,252,252
26,0.06,"(3, 19)","(5, 11)",490,0,6,242,242
26,0.08,"(3, 19)","(5, 11)",586,0,6,290,290
26,0.1,"(3, 19)","(5, 11)",506,0,6,250,250
26,0.12,"(3, 19)","(5, 11)",2098,0,6,1046,1046
26,0.14,"(3, 19)","(5, 11)",1274,0,6,634,634
26,0.16,"(3, 19)","(5, 11)",578,0,6,286,286
26,0.18,"(3, 19)","(5, 11)",626,0,6,310,310
26,0.2,"(3, 19)","(5, 11)",758,0,6,376,376
26,0.3,"(3, 19)","(5, 11)",706,0,6,350,350
26,0.4,"(3, 19)","(5, 11)",706,0,6,350,350
26,0.5,"(3, 19)","(5, 11)",706,0,6,350,350
26,0.6,"(3, 19)","(5, 11)",706,0,6,350,350
26,0.7,"(3, 19)","(5, 11)",714,0,6,354,354
26,0.8,"(3, 19)","(5, 11)",714,0,6,354,354
26,0.9,"(3, 19)","(5, 11)",710,0,6,352,352
26,1.0,"(3, 19)","(5, 11)",710,0,6,352,352
27,0.02,"(3, 22)","(5, 16)",610,2,12,298,298
27,0.04,"(3, 22)","(5, 16)",6762,2,12,3374,3374
27,0.06,"(3, 22)","(5, 16)",234,2,12,110,110
27,0.08,"(3, 22)","(5, 16)",462,2,12,224,224
27,0.1,"(3, 22)","(5, 16)",6518,2,12,3252,3252
27,0.12,"(3, 22)","(5, 16)",178,2,12,82,82
27,0.14,"(3, 22)","(5, 16)",178,2,12,82,82
27,0.16,"(3, 22)","(5, 16)",226,2,12,106,106
27,0.18,"(3, 22)","(5, 16)",310,2,12,148,148
27,0.2,"(3, 22)","(5, 16)",310,2,12,148,148
27,0.3,"(3, 22)","(5, 16)",20458,2,12,10222,10222
27,0.4,"(3, 22)","(5, 16)",842,2,12,414,414
27,0.5,"(3, 22)","(5, 16)",842,2,12,414,414
27,0.6,"(3, 22)","(5, 16)",922,2,12,454,454
27,0.7,"(3, 22)","(5, 16)",922,2,12,454,454
27,0.8,"(3, 22)","(5, 16)",6794,2,12,3390,3390
27,0.9,"(3, 22)","(5, 16)",6794,2,12,3390,3390
27,1.0,"(3, 22)","(5, 16)",6794,2,12,3390,3390
28,0.02,"(3, 28)","(5, 20)",12419,3,22,6197,6197
28,0.04,"(3, 28)","(5, 20)",215,3,22,95,95
28,0.06,"(3, 28)","(5, 20)",243,3,22,109,109
28,0.08,"(3, 28)","(5, 20)",235,3,22,105,105
28,0.1,"(3, 28)","(5, 20)",147,3,22,61,61
28,0.12,"(3, 28)","(5, 20)",147,3,22,61,61
28,0.14,"(3, 28)","(5, 20)",6803,3,22,3389,3389
28,0.16,"(3, 28)","(5, 20)",7891,3,22,3933,3933
28,0.18,"(3, 28)","(5, 20)",7891,3,22,3933,3933
28,0.2,"(3, 28)","(5, 20)",371,3,22,173,173
28,0.3,"(3, 28)","(5, 20)",19515,3,22,9745,9745
28,0.4,"(3, 28)","(5, 20)",19531,3,22,9753,9753
28,0.5,"(3, 28)","(5, 20)",19555,3,22,9765,9765
28,0.6,"(3, 28)","(5, 20)",19555,3,22,9765,9765
28,0.7,"(3, 28)","(5, 20)",19559,3,22,9767,9767
28,0.8,"(3, 28)","(5, 20)",12491,3,22,6233,6233
28,0.9,"(3, 28)","(5, 20)",12491,3,22,6233,6233
28,1.0,"(3, 28)","(5, 20)",12491,3,22,6233,6233
29,0.02,"(3, 22)","(5, 19)",294,1,7,143,143
29,0.04,"(3, 22)","(5, 19)",22,1,7,7,7
29,0.06,"(3, 22)","(5, 19)",22,1,7,7,7
29,0.08,"(3, 22)","(5, 19)",86,1,7,39,39
29,0.1,"(3, 22)","(5, 19)",86,1,7,39,39
29,0.12,"(3, 22)","(5, 19)",86,1,7,39,39
29,0.14,"(3, 22)","(5, 19)",90,1,7,41,41
29,0.16,"(3, 22)","(5, 19)",90,1,7,41,41
29,0.18,"(3, 22)","(5, 19)",90,1,7,41,41
29,0.2,"(3, 22)","(5, 19)",90,1,7,41,41
29,0.3,"(3, 22)","(5, 19)",514,1,7,253,253
29,0.4,"(3, 22)","(5, 19)",38,1,7,15,15
29,0.5,"(3, 22)","(5, 19)",38,1,7,15,15
29,0.6,"(3, 22)","(5, 19)",90,1,7,41,41
29,0.7,"(3, 22)","(5, 19)",90,1,7,41,41
29,0.8,"(3, 22)","(5, 19)",90,1,7,41,41
29,0.9,"(3, 22)","(5, 19)",34,1,7,13,13
29,1.0,"(3, 22)","(5, 19)",86,1,7,39,39
30,0.02,"(3, 19)","(5, 20)",35,1,10,12,12
30,0.04,"(3, 19)","(5, 20)",31,1,10,10,10
30,0.06,"(3, 19)","(5, 20)",87,1,10,38,38
30,0.08,"(3, 19)","(5, 20)",991,1,10,490,490
30,0.1,"(3, 19)","(5, 20)",271,1,10,130,130
30,0.12,"(3, 19)","(5, 20)",591,1,10,290,290
30,0.14,"(3, 19)","(5, 20)",591,1,10,290,290
30,0.16,"(3, 19)","(5, 20)",111,1,10,50,50
30,0.18,"(3, 19)","(5, 20)",111,1,10,50,50
30,0.2,"(3, 19)","(5, 20)",111,1,10,50,50
30,0.3,"(3, 19)","(5, 20)",655,1,10,322,322
30,0.4,"(3, 19)","(5, 20)",655,1,10,322,322
30,0.5,"(3, 19)","(5, 20)",655,1,10,322,322
30,0.6,"(3, 19)","(5, 20)",655,1,10,322,322
30,0.7,"(3, 19)","(5, 20)",655,1,10,322,322
30,0.8,"(3, 19)","(5, 20)",655,1,10,322,322
30,0.9,"(3, 19)","(5, 20)",671,1,10,330,330
30,1.0,"(3, 19)","(5, 20)",671,1,10,330,330
31,0.02,"(3, 18)","(5, 13)",653,1,12,320,320
31,0.04,"(3, 18)","(5, 13)",1241,1,12,614,614
31,0.06,"(3, 18)","(5, 13)",269,1,12,128,128
31,0.08,"(3, 18)","(5, 13)",473,1,12,230,230
31,0.1,"(3, 18)","(5, 13)",1277,1,12,632,632
31,0.12,"(3, 18)","(5, 13)",1357,1,12,672,672
31,0.14,"(3, 18)","(5, 13)",873,1,12,430,430
31,0.16,"(3, 18)","(5, 13)",865,1,12,426,426
31,0.18,"(3, 18)","(5, 13)",409,1,12,198,198
31,0.2,"(3, 18)","(5, 13)",409,1,12,198,198
31,0.3,"(3, 18)","(5, 13)",293,1,12,140,140
31,0.4,"(3, 18)","(5, 13)",293,1,12,140,140
31,0.5,"(3, 18)","(5, 13)",1837,1,12,912,912
31,0.6,"(3, 18)","(5, 13)",713,1,12,350,350
31,0.7,"(3, 18)","(5, 13)",713,1,12,350,350
31,0.8,"(3, 18)","(5, 13)",713,1,12,350,350
31,0.9,"(3, 18)","(5, 13)",701,1,12,344,344
31,1.0,"(3, 18)","(5, 13)",701,1,12,344,344
32,0.02,"(3, 20)","(5, 12)",125,0,7,59,59
32,0.04,"(3, 20)","(5, 12)",613,0,7,303,303
32,0.06,"(3, 20)","(5, 12)",4585,0,7,2289,2289
32,0.08,"(3, 20)","(5, 12)",173,0,7,83,83
32,0.1,"(3, 20)","(5, 12)",1061,0,7,527,527
32,0.12,"(3, 20)","(5, 12)",93,0,7,43,43
32,0.14,"(3, 20)","(5, 12)",265,0,7,129,129
32,0.16,"(3, 20)","(5, 12)",1537,0,7,765,765
32,0.18,"(3, 20)","(5, 12)",149,0,7,71,71
32,0.2,"(3, 20)","(5, 12)",1533,0,7,763,763
32,0.3,"(3, 20)","(5, 12)",7273,0,7,3633,3633
32,0.4,"(3, 20)","(5, 12)",19133,0,7,9563,9563
32,0.5,"(3, 20)","(5, 12)",19133,0,7,9563,9563
32,0.6,"(3, 20)","(5, 12)",19265,0,7,9629,9629
32,0.7,"(3, 20)","(5, 12)",19265,0,7,9629,9629
32,0.8,"(3, 20)","(5, 12)",13589,0,7,6791,6791
32,0.9,"(3, 20)","(5, 12)",13589,0,7,6791,6791
32,1.0,"(3, 20)","(5, 12)",13589,0,7,6791,6791
33,0.02,"(3, 21)","(5, 21)",135,1,28,53,53
33,0.04,"(3, 21)","(5, 21)",519,1,28,245,245
33,0.06,"(3, 21)","(5, 21)",243,1,28,107,107
33,0.08,"(3, 21)","(5, 21)",207,1,28,89,89
33,0.1,"(3, 21)","(5, 21)",207,1,28,89,89
33,0.12,"(3, 21)","(5, 21)",12531,1,28,6251,6251
33,0.14,"(3, 21)","(5, 21)",12471,1,28,6221,6221
33,0.16,"(3, 21)","(5, 21)",275,1,28,123,123
33,0.18,"(3, 21)","(5, 21)",239,1,28,105,105
33,0.2,"(3, 21)","(5, 21)",239,1,28,105,105
33,0.3,"(3, 21)","(5, 21)",259,1,28,115,115
33,0.4,"(3, 21)","(5, 21)",303,1,28,137,137
33,0.5,"(3, 21)","(5, 21)",303,1,28,137,137
33,0.6,"(3, 21)","(5, 21)",303,1,28,137,137
33,0.7,"(3, 21)","(5, 21)",303,1,28,137,137
33,0.8,"(3, 21)","(5, 21)",303,1,28,137,137
33,0.9,"(3, 21)","(5, 21)",303,1,28,137,137
33,1.0,"(3, 21)","(5, 21)",303,1,28,137,137
34,0.02,"(3, 24)","(5, 18)",1622,0,26,798,798
34,0.04,"(3, 24)","(5, 18)",350,0,26,162,162
34,0.06,"(3, 24)","(5, 18)",482,0,26,228,228
34,0.08,"(3, 24)","(5, 18)",354,0,26,164,164
34,0.1,"(3, 24)","(5, 18)",690,0,26,332,332
34,0.12,"(3, 24)","(5, 18)",698,0,26,336,336
34,0.14,"(3, 24)","(5, 18)",7906,0,26,3940,3940
34,0.16,"(3, 24)","(5, 18)",7898,0,26,3936,3936
34,0.18,"(3, 24)","(5, 18)",7882,0,26,3928,3928
34,0.2,"(3, 24)","(5, 18)",9194,0,26,4584,4584
34,0.3,"(3, 24)","(5, 18)",1346,0,26,660,660
34,0.4,"(3, 24)","(5, 18)",1346,0,26,660,660
34,0.5,"(3, 24)","(5, 18)",1346,0,26,660,660
34,0.6,"(3, 24)","(5, 18)",1346,0,26,660,660
34,0.7,"(3, 24)","(5, 18)",1346,0,26,660,660
34,0.8,"(3, 24)","(5, 18)",1346,0,26,660,660
34,0.9,"(3, 24)","(5, 18)",1346,0,26,660,660
34,1.0,"(3, 24)","(5, 18)",1346,0,26,660,660
35,0.02,"(3, 25)","(5, 15)",117,2,21,47,47
35,0.04,"(3, 25)","(5, 15)",209,2,21,93,93
35,0.06,"(3, 25)","(5, 15)",193,2,21,85,85
35,0.08,"(3, 25)","(5, 15)",277,2,21,127,127
35,0.1,"(3, 25)","(5, 15)",6621,2,21,3299,3299
35,0.12,"(3, 25)","(5, 15)",1989,2,21,983,983
35,0.14,"(3, 25)","(5, 15)",1989,2,21,983,983
35,0.16,"(3, 25)","(5, 15)",933,2,21,455,455
35,0.18,"(3, 25)","(5, 15)",933,2,21,455,455
35,0.2,"(3, 25)","(5, 15)",933,2,21,455,455
35,0.3,"(3, 25)","(5, 15)",545,2,21,261,261
35,0.4,"(3, 25)","(5, 15)",493,2,21,235,235
35,0.5,"(3, 25)","(5, 15)",581,2,21,279,279
35,0.6,"(3, 25)","(5, 15)",581,2,21,279,279
35,0.7,"(3, 25)","(5, 15)",581,2,21,279,279
35,0.8,"(3, 25)","(5, 15)",581,2,21,279,279
35,0.9,"(3, 25)","(5, 15)",581,2,21,279,279
35,1.0,"(3, 25)","(5, 15)",581,2,21,279,279
36,0.02,"(3, 27)","(5, 25)",35,1,4,15,15
36,0.04,"(3, 27)","(5, 25)",247,1,4,121,121
36,0.06,"(3, 27)","(5, 25)",2031,1,4,1013,1013
36,0.08,"(3, 27)","(5, 25)",91,1,4,43,43
36,0.1,"(3, 27)","(5, 25)",103,1,4,49,49
36,0.12,"(3, 27)","(5, 25)",12519,1,4,6257,6257
36,0.14,"(3, 27)","(5, 25)",10835,1,4,5415,5415
36,0.16,"(3, 27)","(5, 25)",103,1,4,49,49
36,0.18,"(3, 27)","(5, 25)",1803,1,4,899,899
36,0.2,"(3, 27)","(5, 25)",1079,1,4,537,537
36,0.3,"(3, 27)","(5, 25)",47,1,4,21,21
36,0.4,"(3, 27)","(5, 25)",47,1,4,21,21
36,0.5,"(3, 27)","(5, 25)",415,1,4,205,205
36,0.6,"(3, 27)","(5, 25)",423,1,4,209,209
36,0.7,"(3, 27)","(5, 25)",423,1,4,209,209
36,0.8,"(3, 27)","(5, 25)",423,1,4,209,209
36,0.9,"(3, 27)","(5, 25)",19719,1,4,9857,9857
36,1.0,"(3, 27)","(5, 25)",19719,1,4,9857,9857
37,0.02,"(3, 27)","(5, 28)",84,4,22,29,29
37,0.04,"(3, 27)","(5, 28)",56,4,22,15,15
37,0.06,"(3, 27)","(5, 28)",56,4,22,15,15
37,0.08,"(3, 27)","(5, 28)",60,4,22,17,17
37,0.1,"(3, 27)","(5, 28)",56,4,22,15,15
37,0.12,"(3, 27)","(5, 28)",56,4,22,15,15
37,0.14,"(3, 27)","(5, 28)",56,4,22,15,15
37,0.16,"(3, 27)","(5, 28)",56,4,22,15,15
37,0.18,"(3, 27)","(5, 28)",56,4,22,15,15
37,0.2,"(3, 27)","(5, 28)",56,4,22,15,15
37,0.3,"(3, 27)","(5, 28)",52,4,22,13,13
37,0.4,"(3, 27)","(5, 28)",52,4,22,13,13
37,0.5,"(3, 27)","(5, 28)",52,4,22,13,13
37,0.6,"(3, 27)","(5, 28)",52,4,22,13,13
37,0.7,"(3, 27)","(5, 28)",152,4,22,63,63
37,0.8,"(3, 27)","(5, 28)",80,4,22,27,27
37,0.9,"(3, 27)","(5, 28)",80,4,22,27,27
37,1.0,"(3, 27)","(5, 28)",80,4,22,27,27
38,0.02,"(3, 21)","(5, 15)",69,1,18,25,25
38,0.04,"(3, 21)","(5, 15)",829,1,18,405,405
38,0.06,"(3, 21)","(5, 15)",81,1,18,31,31
38,0.08,"(3, 21)","(5, 15)",81,1,18,31,31
38,0.1,"(3, 21)","(5, 15)",349,1,18,165,165
38,0.12,"(3, 21)","(5, 15)",185,1,18,83,83
38,0.14,"(3, 21)","(5, 15)",5765,1,18,2873,2873
38,0.16,"(3, 21)","(5, 15)",6681,1,18,3331,3331
38,0.18,"(3, 21)","(5, 15)",341,1,18,161,161
38,0.2,"(3, 21)","(5, 15)",349,1,18,165,165
38,0.3,"(3, 21)","(5, 15)",2309,1,18,1145,1145
38,0.4,"(3, 21)","(5, 15)",2313,1,18,1147,1147
38,0.5,"(3, 21)","(5, 15)",2313,1,18,1147,1147
38,0.6,"(3, 21)","(5, 15)",2313,1,18,1147,1147
38,0.7,"(3, 21)","(5, 15)",2313,1,18,1147,1147
38,0.8,"(3, 21)","(5, 15)",2313,1,18,1147,1147
38,0.9,"(3, 21)","(5, 15)",2313,1,18,1147,1147
38,1.0,"(3, 21)","(5, 15)",2313,1,18,1147,1147
39,0.02,"(3, 24)","(5, 20)",241,0,19,111,111
39,0.04,"(3, 24)","(5, 20)",1901,0,19,941,941
39,0.06,"(3, 24)","(5, 20)",45,0,19,13,13
39,0.08,"(3, 24)","(5, 20)",81,0,19,31,31
39,0.1,"(3, 24)","(5, 20)",81,0,19,31,31
39,0.12,"(3, 24)","(5, 20)",73,0,19,27,27
39,0.14,"(3, 24)","(5, 20)",73,0,19,27,27
39,0.16,"(3, 24)","(5, 20)",389,0,19,185,185
39,0.18,"(3, 24)","(5, 20)",385,0,19,183,183
39,0.2,"(3, 24)","(5, 20)",393,0,19,187,187
39,0.3,"(3, 24)","(5, 20)",465,0,19,223,223
39,0.4,"(3, 24)","(5, 20)",405,0,19,193,193
39,0.5,"(3, 24)","(5, 20)",473,0,19,227,227
39,0.6,"(3, 24)","(5, 20)",473,0,19,227,227
39,0.7,"(3, 24)","(5, 20)",473,0,19,227,227
39,0.8,"(3, 24)","(5, 20)",473,0,19,227,227
39,0.9,"(3, 24)","(5, 20)",473,0,19,227,227
39,1.0,"(3, 24)","(5, 20)",473,0,19,227,227
40,0.02,"(3, 26)","(5, 20)",7703,0,5,3849,3849
40,0.04,"(3, 26)","(5, 20)",1391,0,5,693,693
40,0.06,"(3, 26)","(5, 20)",11079,0,5,5537,5537
40,0.08,"(3, 26)","(5, 20)",191,0,5,93,93
40,0.1,"(3, 26)","(5, 20)",227,0,5,111,111
40,0.12,"(3, 26)","(5, 20)",875,0,5,435,435
40,0.14,"(3, 26)","(5, 20)",123,0,5,59,59
40,0.16,"(3, 26)","(5, 20)",123,0,5,59,59
40,0.18,"(3, 26)","(5, 20)",235,0,5,115,115
40,0.2,"(3, 26)","(5, 20)",235,0,5,115,115
40,0.3,"(3, 26)","(5, 20)",327,0,5,161,161
40,0.4,"(3, 26)","(5, 20)",327,0,5,161,161
40,0.5,"(3, 26)","(5, 20)",387,0,5,191,191
40,0.6,"(3, 26)","(5, 20)",327,0,5,161,161
40,0.7,"(3, 26)","(5, 20)",327,0,5,161,161
40,0.8,"(3, 26)","(5, 20)",327,0,5,161,161
40,0.9,"(3, 26)","(5, 20)",327,0,5,161,161
40,1.0,"(3, 26)","(5, 20)",327,0,5,161,161
41,0.02,"(3, 28)","(5, 24)",48,3,33,6,6
41,0.04,"(3, 28)","(5, 24)",68,3,33,16,16
41,0.06,"(3, 28)","(5, 24)",68,3,33,16,16
41,0.08,"(3, 28)","(5, 24)",68,3,33,16,16
41,0.1,"(3, 28)","(5, 24)",68,3,33,16,16
41,0.12,"(3, 28)","(5, 24)",68,3,33,16,16
41,0.14,"(3, 28)","(5, 24)",216,3,33,90,90
41,0.16,"(3, 28)","(5, 24)",80,3,33,22,22
41,0.18,"(3, 28)","(5, 24)",92,3,33,28,28
41,0.2,"(3, 28)","(5, 24)",92,3,33,28,28
41,0.3,"(3, 28)","(5, 24)",56,3,33,10,10
41,0.4,"(3, 28)","(5, 24)",56,3,33,10,10
41,0.5,"(3, 28)","(5, 24)",56,3,33,10,10
41,0.6,"(3, 28)","(5, 24)",76,3,33,20,20
41,0.7,"(3, 28)","(5, 24)",76,3,33,20,20
41,0.8,"(3, 28)","(5, 24)",56,3,33,10,10
41,0.9,"(3, 28)","(5, 24)",56,3,33,10,10
41,1.0,"(3, 28)","(5, 24)",56,3,33,10,10
42,0.02,"(3, 26)","(5, 23)",118,2,6,55,55
42,0.04,"(3, 26)","(5, 23)",58,2,6,25,25
42,0.06,"(3, 26)","(5, 23)",58,2,6,25,25
42,0.08,"(3, 26)","(5, 23)",26,2,6,9,9
42,0.1,"(3, 26)","(5, 23)",26,2,6,9,9
42,0.12,"(3, 26)","(5, 23)",26,2,6,9,9
42,0.14,"(3, 26)","(5, 23)",26,2,6,9,9
42,0.16,"(3, 26)","(5, 23)",26,2,6,9,9
42,0.18,"(3, 26)","(5, 23)",58,2,6,25,25
42,0.2,"(3, 26)","(5, 23)",58,2,6,25,25
42,0.3,"(3, 26)","(5, 23)",58,2,6,25,25
42,0.4,"(3, 26)","(5, 23)",58,2,6,25,25
42,0.5,"(3, 26)","(5, 23)",74,2,6,33,33
42,0.6,"(3, 26)","(5, 23)",74,2,6,33,33
42,0.7,"(3, 26)","(5, 23)",266,2,6,129,129
42,0.8,"(3, 26)","(5, 23)",266,2,6,129,129
42,0.9,"(3, 26)","(5, 23)",226,2,6,109,109
42,1.0,"(3, 26)","(5, 23)",226,2,6,109,109
43,0.02,"(3, 18)","(5, 16)",115,0,5,55,55
43,0.04,"(3, 18)","(5, 16)",87,0,5,41,41
43,0.06,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.08,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.1,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.12,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.14,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.16,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.18,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.2,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.3,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.4,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.5,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.6,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.7,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.8,"(3, 18)","(5, 16)",27,0,5,11,11
43,0.9,"(3, 18)","(5, 16)",27,0,5,11,11
43,1.0,"(3, 18)","(5, 16)",27,0,5,11,11
44,0.02,"(3, 25)","(5, 13)",564,1,7,278,278
44,0.04,"(3, 25)","(5, 13)",728,1,7,360,360
44,0.06,"(3, 25)","(5, 13)",620,1,7,306,306
44,0.08,"(3, 25)","(5, 13)",1452,1,7,722,722
44,0.1,"(3, 25)","(5, 13)",1460,1,7,726,726
44,0.12,"(3, 25)","(5, 13)",8196,1,7,4094,4094
44,0.14,"(3, 25)","(5, 13)",8200,1,7,4096,4096
44,0.16,"(3, 25)","(5, 13)",8192,1,7,4092,4092
44,0.18,"(3, 25)","(5, 13)",8176,1,7,4084,4084
44,0.2,"(3, 25)","(5, 13)",8188,1,7,4090,4090
44,0.3,"(3, 25)","(5, 13)",2264,1,7,1128,1128
44,0.4,"(3, 25)","(5, 13)",2548,1,7,1270,1270
44,0.5,"(3, 25)","(5, 13)",2548,1,7,1270,1270
44,0.6,"(3, 25)","(5, 13)",15728,1,7,7860,7860
44,0.7,"(3, 25)","(5, 13)",15728,1,7,7860,7860
44,0.8,"(3, 25)","(5, 13)",15728,1,7,7860,7860
44,0.9,"(3, 25)","(5, 13)",16276,1,7,8134,8134
44,1.0,"(3, 25)","(5, 13)",16276,1,7,8134,8134
45,0.02,"(3, 18)","(5, 15)",459,3,16,220,220
45,0.04,"(3, 18)","(5, 15)",323,3,16,152,152
45,0.06,"(3, 18)","(5, 15)",99,3,16,40,40
45,0.08,"(3, 18)","(5, 15)",379,3,16,180,180
45,0.1,"(3, 18)","(5, 15)",95,3,16,38,38
45,0.12,"(3, 18)","(5, 15)",95,3,16,38,38
45,0.14,"(3, 18)","(5, 15)",811,3,16,396,396
45,0.16,"(3, 18)","(5, 15)",103,3,16,42,42
45,0.18,"(3, 18)","(5, 15)",103,3,16,42,42
45,0.2,"(3, 18)","(5, 15)",103,3,16,42,42
45,0.3,"(3, 18)","(5, 15)",919,3,16,450,450
45,0.4,"(3, 18)","(5, 15)",919,3,16,450,450
45,0.5,"(3, 18)","(5, 15)",271,3,16,126,126
45,0.6,"(3, 18)","(5, 15)",271,3,16,126,126
45,0.7,"(3, 18)","(5, 15)",271,3,16,126,126
45,0.8,"(3, 18)","(5, 15)",271,3,16,126,126
45,0.9,"(3, 18)","(5, 15)",271,3,16,126,126
45,1.0,"(3, 18)","(5, 15)",455,3,16,218,218
46,0.02,"(3, 18)","(5, 14)",36,1,7,14,14
46,0.04,"(3, 18)","(5, 14)",288,1,7,140,140
46,0.06,"(3, 18)","(5, 14)",132,1,7,62,62
46,0.08,"(3, 18)","(5, 14)",24,1,7,8,8
46,0.1,"(3, 18)","(5, 14)",24,1,7,8,8
46,0.12,"(3, 18)","(5, 14)",24,1,7,8,8
46,0.14,"(3, 18)","(5, 14)",24,1,7,8,8
46,0.16,"(3, 18)","(5, 14)",24,1,7,8,8
46,0.18,"(3, 18)","(5, 14)",1152,1,7,572,572
46,0.2,"(3, 18)","(5, 14)",1556,1,7,774,774
46,0.3,"(3, 18)","(5, 14)",1556,1,7,774,774
46,0.4,"(3, 18)","(5, 14)",1180,1,7,586,586
46,0.5,"(3, 18)","(5, 14)",1368,1,7,680,680
46,0.6,"(3, 18)","(5, 14)",1368,1,7,680,680
46,0.7,"(3, 18)","(5, 14)",1368,1,7,680,680
46,0.8,"(3, 18)","(5, 14)",68,1,7,30,30
46,0.9,"(3, 18)","(5, 14)",68,1,7,30,30
46,1.0,"(3, 18)","(5, 14)",68,1,7,30,30
47,0.02,"(3, 27)","(5, 20)",303,2,17,142,142
47,0.04,"(3, 27)","(5, 20)",179,2,17,80,80
47,0.06,"(3, 27)","(5, 20)",255,2,17,118,118
47,0.08,"(3, 27)","(5, 20)",179,2,17,80,80
47,0.1,"(3, 27)","(5, 20)",183,2,17,82,82
47,0.12,"(3, 27)","(5, 20)",7127,2,17,3554,3554
47,0.14,"(3, 27)","(5, 20)",335,2,17,158,158
47,0.16,"(3, 27)","(5, 20)",335,2,17,158,158
47,0.18,"(3, 27)","(5, 20)",339,2,17,160,160
47,0.2,"(3, 27)","(5, 20)",187,2,17,84,84
47,0.3,"(3, 27)","(5, 20)",247,2,17,114,114
47,0.4,"(3, 27)","(5, 20)",279,2,17,130,130
47,0.5,"(3, 27)","(5, 20)",279,2,17,130,130
47,0.6,"(3, 27)","(5, 20)",459,2,17,220,220
47,0.7,"(3, 27)","(5, 20)",443,2,17,212,212
47,0.8,"(3, 27)","(5, 20)",443,2,17,212,212
47,0.9,"(3, 27)","(5, 20)",443,2,17,212,212
47,1.0,"(3, 27)","(5, 20)",443,2,17,212,212
48,0.02,"(3, 27)","(6, 1)",777,2,19,378,378
48,0.04,"(3, 27)","(6, 1)",685,2,19,332,332
48,0.06,"(3, 27)","(6, 1)",8049,2,19,4014,4014
48,0.08,"(3, 27)","(6, 1)",9277,2,19,4628,4628
48,0.1,"(3, 27)","(6, 1)",9321,2,19,4650,4650
48,0.12,"(3, 27)","(6, 1)",9317,2,19,4648,4648
48,0.14,"(3, 27)","(6, 1)",9361,2,19,4670,4670
48,0.16,"(3, 27)","(6, 1)",1809,2,19,894,894
48,0.18,"(3, 27)","(6, 1)",1941,2,19,960,960
48,0.2,"(3, 27)","(6, 1)",2993,2,19,1486,1486
48,0.3,"(3, 27)","(6, 1)",9325,2,19,4652,4652
48,0.4,"(3, 27)","(6, 1)",9325,2,19,4652,4652
48,0.5,"(3, 27)","(6, 1)",9325,2,19,4652,4652
